"","year","mun","trat","pto","se","value"
"14626",2007,"Tingambato",1,0,"Business, personal and home services",308
"14627",2007,"Tepalcatepec",0,0,"Business, personal and home services",438
"14628",2007,"Buenavista",0,0,"Business, personal and home services",263
"14629",2007,"Ziracuaretiro",1,0,"Business, personal and home services",647
"14630",2007,"Nuevo Parangaricutiro",1,0,"Business, personal and home services",451
"14631",2007,"Nahuatzen",0,0,"Business, personal and home services",113
"14632",2007,"Coalcoman",0,0,"Business, personal and home services",146
"14633",2007,"Tumbiscatio",0,0,"Business, personal and home services",0
"14634",2007,"Aguililla",0,0,"Business, personal and home services",32
"14635",2007,"Tancitaro",1,0,"Business, personal and home services",149
"14636",2007,"Cotija",1,0,"Business, personal and home services",675
"14637",2007,"Chilchota",1,0,"Business, personal and home services",43
"14638",2007,"Jacona",0,0,"Business, personal and home services",2148
"14639",2007,"Jiquilpan",0,0,"Business, personal and home services",1256
"14640",2007,"La Piedad",0,0,"Business, personal and home services",6629
"14641",2007,"Los Reyes",1,0,"Business, personal and home services",2963
"14642",2007,"Periban",1,0,"Business, personal and home services",467
"14643",2007,"Sahuayo",0,0,"Business, personal and home services",3429
"14644",2007,"Tinguindin",1,0,"Business, personal and home services",260
"14645",2007,"Tocumbo",1,0,"Business, personal and home services",91
"14646",2007,"Venustiano Carranza",0,0,"Business, personal and home services",169
"14647",2007,"Zamora",0,0,"Business, personal and home services",14070
"14648",2007,"Penjamillo",0,0,"Business, personal and home services",0
"14649",2007,"Pajacuaran",0,0,"Business, personal and home services",24
"14650",2007,"Vista Hermosa",0,0,"Business, personal and home services",24
"14651",2007,"Tanhuato",0,0,"Business, personal and home services",251
"14652",2007,"Brisenas",0,0,"Business, personal and home services",158
"14653",2007,"Zinaparo",0,0,"Business, personal and home services",0
"14654",2007,"Churintzio",0,0,"Business, personal and home services",0
"14655",2007,"Numaran",0,0,"Business, personal and home services",149
"14656",2007,"Tangancicuaro",1,0,"Business, personal and home services",495
"14657",2007,"Purepero",1,0,"Business, personal and home services",528
"14658",2007,"Tlazazalca",0,0,"Business, personal and home services",0
"14659",2007,"Cojumatlan de Regules",0,0,"Business, personal and home services",155
"14660",2007,"Chavinda",0,0,"Business, personal and home services",86
"14661",2007,"Tangamandapio",1,0,"Business, personal and home services",167
"14662",2007,"Yurecuaro",0,0,"Business, personal and home services",564
"14663",2007,"Ecuandureo",0,0,"Business, personal and home services",36
"14664",2007,"Villamar",0,0,"Business, personal and home services",59
"14665",2007,"Ixtlan",0,0,"Business, personal and home services",120
"14666",2007,"Marcos Castellanos",0,0,"Business, personal and home services",188
"14667",2007,"Hidalgo",1,0,"Business, personal and home services",2501
"14668",2007,"Jungapeo",1,0,"Business, personal and home services",68
"14669",2007,"Zitacuaro",1,0,"Business, personal and home services",3686
"14670",2007,"Angangueo",0,0,"Business, personal and home services",98
"14671",2007,"Tlalpujahua",0,0,"Business, personal and home services",94
"14672",2007,"Ocampo",1,0,"Business, personal and home services",24
"14673",2007,"Maravatio",0,0,"Business, personal and home services",2376
"14674",2007,"Contepec",0,0,"Business, personal and home services",363
"14675",2007,"Huetamo",0,0,"Business, personal and home services",832
"14676",2007,"San Lucas",0,0,"Business, personal and home services",60
"14677",2007,"Irimbo",0,0,"Business, personal and home services",2
"14678",2007,"Aporo",0,0,"Business, personal and home services",0
"14679",2007,"Tuxpan",1,0,"Business, personal and home services",384
"14680",2007,"Senguio",0,0,"Business, personal and home services",0
"14681",2007,"Tiquicheo",0,0,"Business, personal and home services",0
"14682",2007,"Tuzantla",0,0,"Business, personal and home services",149
"14683",2007,"Juarez",1,0,"Business, personal and home services",0
"14684",2007,"Susupuato",0,0,"Business, personal and home services",0
"14685",2007,"Lazaro Cardenas",0,0,"Business, personal and home services",13005
"14686",2007,"Epitacio Huerta",0,0,"Business, personal and home services",0
"14687",2008,"Coahuayana",0,0,"Business, personal and home services",279
"14688",2008,"Aquila",0,0,"Business, personal and home services",157
"14689",2008,"Morelia",0,0,"Business, personal and home services",63088
"14690",2008,"Nocupetaro",0,0,"Business, personal and home services",0
"14691",2008,"Patzcuaro",1,0,"Business, personal and home services",3761
"14692",2008,"Quiroga",1,0,"Business, personal and home services",366
"14693",2008,"Tacambaro",1,0,"Business, personal and home services",663
"14694",2008,"Turicato",1,0,"Business, personal and home services",63
"14695",2008,"Zacapu",0,0,"Business, personal and home services",4099
"14696",2008,"Tarimbaro",1,0,"Business, personal and home services",653
"14697",2008,"Acuitzio",1,0,"Business, personal and home services",33
"14698",2008,"Ario",1,0,"Business, personal and home services",590
"14699",2008,"Erongaricuaro",1,0,"Business, personal and home services",100
"14700",2008,"La Huacana",0,0,"Business, personal and home services",488
"14701",2008,"Huiramba",1,0,"Business, personal and home services",0
"14702",2008,"Lagunillas",1,0,"Business, personal and home services",437
"14703",2008,"Madero",1,0,"Business, personal and home services",26
"14704",2008,"Salvador Escalante",1,0,"Business, personal and home services",778
"14705",2008,"Tzintzuntzan",1,0,"Business, personal and home services",39
"14706",2008,"Angamacutiro",0,0,"Business, personal and home services",140
"14707",2008,"Jose Sixto Verduzco",0,0,"Business, personal and home services",0
"14708",2008,"Morelos",0,0,"Business, personal and home services",16
"14709",2008,"Panindicuaro",0,0,"Business, personal and home services",155
"14710",2008,"Puruandiro",0,0,"Business, personal and home services",1616
"14711",2008,"Churumuco",0,0,"Business, personal and home services",28
"14712",2008,"Zinapecuaro",1,0,"Business, personal and home services",1070
"14713",2008,"Querendaro",0,0,"Business, personal and home services",78
"14714",2008,"Indaparapeo",0,0,"Business, personal and home services",12
"14715",2008,"Charo",0,0,"Business, personal and home services",82
"14716",2008,"Alvaro Obregon",0,0,"Business, personal and home services",726
"14717",2008,"Coeneo",0,0,"Business, personal and home services",84
"14718",2008,"Jimenez",0,0,"Business, personal and home services",123
"14719",2008,"Huaniqueo",0,0,"Business, personal and home services",233
"14720",2008,"Caracuaro",0,0,"Business, personal and home services",0
"14721",2008,"Cuitzeo",0,0,"Business, personal and home services",126
"14722",2008,"Chucandiro",0,0,"Business, personal and home services",14
"14723",2008,"Santa Ana Maya",0,0,"Business, personal and home services",16
"14724",2008,"Huandacareo",0,0,"Business, personal and home services",695
"14725",2008,"Copandaro",0,0,"Business, personal and home services",30
"14726",2008,"Tzitzio",0,0,"Business, personal and home services",0
"14727",2008,"Apatzingan",1,0,"Business, personal and home services",4455
"14728",2008,"Arteaga",0,0,"Business, personal and home services",1
"14729",2008,"Charapan",0,0,"Business, personal and home services",0
"14730",2008,"Cheran",0,0,"Business, personal and home services",24
"14731",2008,"Gabriel Zamora",0,0,"Business, personal and home services",12
"14732",2008,"Mugica",0,0,"Business, personal and home services",551
"14733",2008,"Nuevo Urecho",0,0,"Business, personal and home services",0
"14734",2008,"Paracuaro",0,0,"Business, personal and home services",91
"14735",2008,"Paracho",0,0,"Business, personal and home services",118
"14736",2008,"Taretan",1,0,"Business, personal and home services",168
"14737",2008,"Uruapan",1,0,"Business, personal and home services",20957
"14738",2008,"Tingambato",1,0,"Business, personal and home services",370
"14739",2008,"Tepalcatepec",0,0,"Business, personal and home services",438
"14740",2008,"Buenavista",0,0,"Business, personal and home services",268
"14741",2008,"Ziracuaretiro",1,0,"Business, personal and home services",684
"14742",2008,"Nuevo Parangaricutiro",1,0,"Business, personal and home services",467
"14743",2008,"Nahuatzen",0,0,"Business, personal and home services",114
"14744",2008,"Coalcoman",0,0,"Business, personal and home services",137
"14745",2008,"Tumbiscatio",0,0,"Business, personal and home services",0
"14746",2008,"Aguililla",0,0,"Business, personal and home services",48
"14747",2008,"Tancitaro",1,0,"Business, personal and home services",194
"14748",2008,"Cotija",1,0,"Business, personal and home services",685
"14749",2008,"Chilchota",1,0,"Business, personal and home services",52
"14750",2008,"Jacona",0,0,"Business, personal and home services",2387
"14751",2008,"Jiquilpan",0,0,"Business, personal and home services",1164
"14752",2008,"La Piedad",0,0,"Business, personal and home services",6879
"14753",2008,"Los Reyes",1,0,"Business, personal and home services",3506
"14754",2008,"Periban",1,0,"Business, personal and home services",501
"14755",2008,"Sahuayo",0,0,"Business, personal and home services",3856
"14756",2008,"Tinguindin",1,0,"Business, personal and home services",264
"14757",2008,"Tocumbo",1,0,"Business, personal and home services",104
"14758",2008,"Venustiano Carranza",0,0,"Business, personal and home services",230
"14759",2008,"Zamora",0,0,"Business, personal and home services",14883
"14760",2008,"Penjamillo",0,0,"Business, personal and home services",26
"14761",2008,"Pajacuaran",0,0,"Business, personal and home services",24
"14762",2008,"Vista Hermosa",0,0,"Business, personal and home services",16
"14763",2008,"Tanhuato",0,0,"Business, personal and home services",264
"14764",2008,"Brisenas",0,0,"Business, personal and home services",153
"14765",2008,"Zinaparo",0,0,"Business, personal and home services",0
"14766",2008,"Churintzio",0,0,"Business, personal and home services",0
"14767",2008,"Numaran",0,0,"Business, personal and home services",140
"14768",2008,"Tangancicuaro",1,0,"Business, personal and home services",549
"14769",2008,"Purepero",1,0,"Business, personal and home services",557
"14770",2008,"Tlazazalca",0,0,"Business, personal and home services",0
"14771",2008,"Cojumatlan de Regules",0,0,"Business, personal and home services",159
"14772",2008,"Chavinda",0,0,"Business, personal and home services",92
"14773",2008,"Tangamandapio",1,0,"Business, personal and home services",168
"14774",2008,"Yurecuaro",0,0,"Business, personal and home services",492
"14775",2008,"Ecuandureo",0,0,"Business, personal and home services",28
"14776",2008,"Villamar",0,0,"Business, personal and home services",60
"14777",2008,"Ixtlan",0,0,"Business, personal and home services",194
"14778",2008,"Marcos Castellanos",0,0,"Business, personal and home services",174
"14779",2008,"Hidalgo",1,0,"Business, personal and home services",2712
"14780",2008,"Jungapeo",1,0,"Business, personal and home services",60
"14781",2008,"Zitacuaro",1,0,"Business, personal and home services",4224
"14782",2008,"Angangueo",0,0,"Business, personal and home services",69
"14783",2008,"Tlalpujahua",0,0,"Business, personal and home services",103
"14784",2008,"Ocampo",1,0,"Business, personal and home services",28
"14785",2008,"Maravatio",0,0,"Business, personal and home services",2287
"14786",2008,"Contepec",0,0,"Business, personal and home services",516
"14787",2008,"Huetamo",0,0,"Business, personal and home services",826
"14788",2008,"San Lucas",0,0,"Business, personal and home services",60
"14789",2008,"Irimbo",0,0,"Business, personal and home services",16
"14790",2008,"Aporo",0,0,"Business, personal and home services",0
"14791",2008,"Tuxpan",1,0,"Business, personal and home services",447
"14792",2008,"Senguio",0,0,"Business, personal and home services",0
"14793",2008,"Tiquicheo",0,0,"Business, personal and home services",0
"14794",2008,"Tuzantla",0,0,"Business, personal and home services",45
"14795",2008,"Juarez",1,0,"Business, personal and home services",0
"14796",2008,"Susupuato",0,0,"Business, personal and home services",0
"14797",2008,"Epitacio Huerta",0,0,"Business, personal and home services",0
"14798",2008,"Lazaro Cardenas",0,0,"Business, personal and home services",14700
"14799",2009,"Coahuayana",0,0,"Business, personal and home services",284
"14800",2009,"Aquila",0,0,"Business, personal and home services",158
"14801",2009,"Morelia",0,0,"Business, personal and home services",65495
"14802",2009,"Nocupetaro",0,0,"Business, personal and home services",0
"14803",2009,"Patzcuaro",1,0,"Business, personal and home services",3839
